$Pumped Flows to Banks Lake 1/1/2011 to 12/31/15,,
,,
JDAY,QWD,
300.25,0,
300.292,0,
300.333,0,
300.375,0,
300.417,0,
300.458,0,
300.5,0.8,
300.542,4.3,
300.583,0.4,
300.625,0,
300.667,0,
300.708,0,
300.75,0,
300.792,0,
300.833,0,
300.875,0,
300.917,0,
300.958,0,
301,0,
301.042,0,
301.083,0,
301.125,0,
301.167,0,
301.208,0,
301.25,0,
301.292,0,
301.333,0,
301.375,8.8,
301.417,0,
301.458,0,
301.5,0,
301.542,0,
301.583,0,
301.625,0,
301.667,0,
301.708,0,
301.75,0,
301.792,0,
301.833,0,
301.875,0,
301.917,0,
301.958,0,
302,0,
302.042,0,
302.083,0,
302.125,0,
302.167,0,
302.208,0,
302.25,0,
302.292,0,
302.333,0,
302.375,0,
302.417,0,
302.458,0,
302.5,0,
302.542,0,
302.583,0,
302.625,0,
302.667,0,
302.708,0,
302.75,0,
302.792,0,
302.833,0,
302.875,0,
302.917,0,
302.958,0,
303,0,
303.042,0,
303.083,0,
303.125,0,
303.167,0,
303.208,0,
303.25,0,
303.292,0,
303.333,0,
303.375,0,
303.417,0,
303.458,0,
303.5,0,
303.542,0,
303.583,0,
303.625,0,
303.667,0,
303.708,0,
303.75,0,
303.792,0,
303.833,0,
303.875,0,
303.917,0,
303.958,0,
304,0,
304.042,0,
304.083,0,
304.125,0,
304.167,0,
304.208,0,
304.25,0,
304.292,0,
304.333,0,
304.375,0,
304.417,0,
304.458,0,
304.5,0,
304.542,0,
304.583,0,
304.625,0,
304.667,0,
304.708,0,
304.75,0,
304.792,0,
304.833,0,
304.875,0,
304.917,0,
304.958,0,
305,0,
305.042,0,
305.083,0,
305.125,0,
305.167,0,
305.208,0,
305.25,0,
305.292,0,
305.333,0,
305.375,0,
305.417,0,
305.458,0,
305.5,0,
305.542,0,
305.583,0,
305.625,0,
305.667,0,
305.708,0,
305.75,0,
305.792,0,
305.833,0,
305.875,0,
305.917,0,
305.958,0,
306,0,
306.042,0,
306.083,0,
306.125,0,
306.167,0,
306.208,0,
306.25,0,
306.292,0,
306.333,0,
306.375,0,
306.417,0,
306.458,0,
306.5,0,
306.542,0,
306.583,0,
306.625,0,
306.667,0,
306.708,0,
306.75,0,
306.792,0,
306.833,0,
306.875,0,
306.917,0,
306.958,0,
307,0,
307.042,0,
307.083,0,
307.125,0,
307.167,0,
307.208,0,
307.25,0,
307.292,0,
307.333,0,
307.375,0,
307.417,0,
307.458,0,
307.5,0,
307.542,0,
307.583,0,
307.625,0,
307.667,0,
307.708,0,
307.75,0,
307.792,0,
307.833,0,
307.875,0,
307.917,0,
307.958,0,
308,0,
308.042,0,
308.083,0,
308.125,0,
308.167,0,
308.208,0,
308.25,0,
308.292,0,
308.333,0,
308.375,0,
308.417,0,
308.458,0,
308.5,0,
308.542,0,
308.583,0,
308.625,0,
308.667,0,
308.708,0,
308.75,0,
308.792,0,
308.833,0,
308.875,0,
308.917,0,
308.958,0,
309,0,
309.042,0,
309.083,0,
309.125,0,
309.167,0,
309.208,0,
309.25,0,
309.292,0,
309.333,0,
309.375,0,
309.417,0,
309.458,0,
309.5,0,
309.542,0,
309.583,0,
309.625,0,
309.667,0,
309.708,0,
309.75,0,
309.792,0,
309.833,0,
309.875,0,
309.917,0,
309.958,0,
310,0,
310.042,0,
310.083,0,
310.125,0,
310.167,0,
310.208,0,
310.25,0,
310.292,0,
310.333,0,
310.375,0,
310.417,0,
310.458,0,
310.5,0,
310.542,0,
310.583,0,
310.625,0,
310.667,0,
310.708,0,
310.75,0,
310.792,0,
310.833,0,
310.875,0,
310.917,0,
310.958,0,
311,0,
311.042,0,
311.083,0,
311.125,0,
311.167,0,
311.208,0,
311.25,0,
311.292,0,
311.333,0,
311.375,0,
311.417,0,
311.458,0,
311.5,0,
311.542,0,
311.583,0,
311.625,0,
311.667,0,
311.708,0,
311.75,0,
311.792,0,
311.833,0,
311.875,0,
311.917,0,
311.958,0,
312,0,
312.042,0,
312.083,0,
312.125,0,
312.167,0,
312.208,0,
312.25,0,
312.292,0,
312.333,0,
312.375,0,
312.417,0,
312.458,0,
312.5,0,
312.542,0,
312.583,0,
312.625,0,
312.667,0,
312.708,0,
312.75,0,
312.792,0,
312.833,0,
312.875,0,
312.917,0,
312.958,0,
313,0,
313.042,0,
313.083,0,
313.125,0,
313.167,0,
313.208,0,
313.25,0,
313.292,0,
313.333,0,
313.375,0,
313.417,0,
313.458,0,
313.5,0,
313.542,0,
313.583,0,
313.625,0,
313.667,0,
313.708,0,
313.75,0,
313.792,0,
313.833,0,
313.875,0,
313.917,0,
313.958,0,
314,0,
314.042,0,
314.083,0,
314.125,0,
314.167,0,
314.208,0,
314.25,0,
314.292,0,
314.333,0,
314.375,0,
314.417,0,
314.458,0,
314.5,0,
314.542,0,
314.583,0,
314.625,0,
314.667,0,
314.708,0,
314.75,0,
314.792,0,
314.833,0,
314.875,0,
314.917,0,
314.958,0,
315,0,
315.042,0,
315.083,0,
315.125,0,
315.167,0,
315.208,0,
315.25,0,
315.292,0,
315.333,0,
315.375,0,
315.417,0,
315.458,0,
315.5,0,
315.542,0,
315.583,0,
315.625,0,
315.667,0,
315.708,0,
315.75,0,
315.792,0,
315.833,0,
315.875,0,
315.917,0,
315.958,0,
316,0,
316.042,0,
316.083,0,
316.125,0,
316.167,0,
316.208,0,
316.25,0,
316.292,0,
316.333,0,
316.375,0,
316.417,0,
316.458,0,
316.5,0,
316.542,0,
316.583,0,
316.625,0,
316.667,0,
316.708,0,
316.75,0,
316.792,0,
316.833,0,
316.875,0,
316.917,0,
316.958,0,
317,0,
317.042,0,
317.083,0,
317.125,0,
317.167,0,
317.208,0,
317.25,0,
317.292,0,
317.333,0,
317.375,0,
317.417,0,
317.458,0,
317.5,0,
317.542,0,
317.583,0,
317.625,0,
317.667,0,
317.708,0,
317.75,0,
317.792,0,
317.833,0,
317.875,0,
317.917,0,
317.958,0,
318,0,
318.042,0,
318.083,0,
318.125,0,
318.167,0,
318.208,0,
318.25,0,
318.292,0,
318.333,0,
318.375,0,
318.417,0,
318.458,0,
318.5,0,
318.542,0,
318.583,0,
318.625,0,
318.667,0,
318.708,0,
318.75,0,
318.792,0,
318.833,0,
318.875,0,
318.917,0,
318.958,0,
319,0,
319.042,0,
319.083,0,
319.125,0,
319.167,0,
319.208,0,
319.25,0,
319.292,0,
319.333,0,
319.375,0,
319.417,0,
319.458,0,
319.5,0,
319.542,0,
319.583,0,
319.625,0,
319.667,0,
319.708,0,
319.75,0,
319.792,0,
319.833,0,
319.875,0,
319.917,0,
319.958,0,
320,0,
320.042,0,
320.083,0,
320.125,0,
320.167,0,
320.208,0,
320.25,0,
320.292,0,
320.333,0,
320.375,0,
320.417,0,
320.458,30.2,
320.5,0,
320.542,0,
320.583,23.5,
320.625,0,
320.667,0,
320.708,0,
320.75,0,
320.792,0,
320.833,0,
320.875,0,
320.917,0,
320.958,0,
321,0,
321.042,0,
321.083,0,
321.125,0,
321.167,0,
321.208,0,
321.25,0,
321.292,0,
321.333,0,
321.375,0,
321.417,0,
321.458,0,
321.5,0,
321.542,0,
321.583,0,
321.625,0,
321.667,0,
321.708,0,
321.75,0,
321.792,0,
321.833,0,
321.875,0,
321.917,0,
321.958,0,
322,0,
322.042,0,
322.083,0,
322.125,0,
322.167,0,
322.208,0,
322.25,0,
322.292,0,
322.333,0,
322.375,0,
322.417,0,
322.458,0,
322.5,0,
322.542,0,
322.583,0,
322.625,0,
322.667,0,
322.708,0,
322.75,0,
322.792,0,
322.833,0,
322.875,0,
322.917,0,
322.958,0,
323,0,
323.042,0,
323.083,0,
323.125,0,
323.167,0,
323.208,0,
323.25,0,
323.292,0,
323.333,0,
323.375,0,
323.417,0,
323.458,0,
323.5,0,
323.542,0,
323.583,0,
323.625,0,
323.667,0,
323.708,0,
323.75,0,
323.792,0,
323.833,0,
323.875,0,
323.917,0,
323.958,0,
324,0,
324.042,0,
324.083,0,
324.125,0,
324.167,0,
324.208,0,
324.25,0,
324.292,0,
324.333,0,
324.375,0,
324.417,0,
324.458,0,
324.5,0,
324.542,0,
324.583,0,
324.625,0,
324.667,0,
324.708,0,
324.75,0,
324.792,0,
324.833,0,
324.875,0,
324.917,0,
324.958,0,
325,0,
325.042,0,
325.083,0,
325.125,0,
325.167,0,
325.208,0,
325.25,0,
325.292,0,
325.333,0,
325.375,0,
325.417,0,
325.458,0,
325.5,0,
325.542,0,
325.583,0,
325.625,0,
325.667,0,
325.708,0,
325.75,0,
325.792,0,
325.833,0,
325.875,0,
325.917,0,
325.958,0,
326,0,
326.042,0,
326.083,0,
326.125,0,
326.167,0,
326.208,0,
326.25,0,
326.292,0,
326.333,0,
326.375,0,
326.417,0,
326.458,0,
326.5,0,
326.542,0,
326.583,0,
326.625,0,
326.667,0,
326.708,0,
326.75,0,
326.792,0,
326.833,0,
326.875,0,
326.917,0,
326.958,0,
327,0,
327.042,0,
327.083,0,
327.125,0,
327.167,0,
327.208,0,
327.25,0,
327.292,0,
327.333,0,
327.375,0,
327.417,0,
327.458,0,
327.5,0,
327.542,0,
327.583,0,
327.625,0,
327.667,0,
327.708,0,
327.75,0,
327.792,0,
327.833,0,
327.875,0,
327.917,0,
327.958,0,
328,25.4,
328.042,25.4,
328.083,25.4,
328.125,25.4,
328.167,25.4,
328.208,25.4,
328.25,25.4,
328.292,25.4,
328.333,25.4,
328.375,25.4,
328.417,25.4,
328.458,25.4,
328.5,25.4,
328.542,25.4,
328.583,25.4,
328.625,25.4,
328.667,25.4,
328.708,25.4,
328.75,25.4,
328.792,25.4,
328.833,25.4,
328.875,25.4,
328.917,25.4,
328.958,25.4,
329,36.2,
329.042,36.2,
329.083,36.2,
329.125,36.2,
329.167,36.2,
329.208,36.2,
329.25,36.2,
329.292,36.2,
329.333,36.2,
329.375,36.2,
329.417,36.2,
329.458,36.2,
329.5,36.2,
329.542,36.2,
329.583,36.2,
329.625,36.2,
329.667,36.2,
329.708,36.2,
329.75,36.2,
329.792,36.2,
329.833,36.2,
329.875,36.2,
329.917,36.2,
329.958,36.2,
330,36.2,
330.042,36.2,
330.083,36.2,
330.125,36.2,
330.167,36.2,
330.208,36.2,
330.25,36.2,
330.292,36.2,
330.333,36.2,
330.375,36.2,
330.417,36.2,
330.458,36.2,
330.5,36.2,
330.542,36.2,
330.583,36.2,
330.625,36.2,
330.667,36.1,
330.708,36.2,
330.75,36.2,
330.792,36.2,
330.833,36.2,
330.875,36.2,
330.917,36.2,
330.958,36.2,
331,36.2,
331.042,36.2,
331.083,36.2,
331.125,36.2,
331.167,36.2,
331.208,36.2,
331.25,36.2,
331.292,36.2,
331.333,36.2,
331.375,36.2,
331.417,36.2,
331.458,36.2,
331.5,36.2,
331.542,36.2,
331.583,36.2,
331.625,36.2,
331.667,36.2,
331.708,36.2,
331.75,36.2,
331.792,36.1,
331.833,36.2,
331.875,36.2,
331.917,36.2,
331.958,36.2,
332,149.5,
332.042,149.5,
332.083,149,
332.125,149.5,
332.167,149.5,
332.208,123,
332.25,0,
332.292,0,
332.333,0,
332.375,0,
332.417,0,
332.458,0,
332.5,0,
332.542,0,
332.583,0,
332.625,0,
332.667,0,
332.708,0,
332.75,0,
332.792,0,
332.833,0,
332.875,0,
332.917,0,
332.958,0,
333,0,
333.042,0,
333.083,0,
333.125,0,
333.167,0,
333.208,0,
333.25,0,
333.292,0,
333.333,0,
333.375,0,
333.417,0,
333.458,0,
333.5,0,
333.542,0,
333.583,0,
333.625,0,
333.667,0,
333.708,0,
333.75,0,
333.792,0,
333.833,0,
333.875,0,
333.917,0,
333.958,0,
334,0,
334.042,0,
334.083,0,
334.125,0,
334.167,0,
334.208,0,
334.25,0,
334.292,0,
334.333,0,
334.375,0,
334.417,0,
334.458,0,
334.5,0,
334.542,0,
334.583,0,
334.625,0,
334.667,0,
334.708,0,
334.75,0,
334.792,0,
334.833,0,
334.875,0,
334.917,0,
334.958,0,
335,0,
335.042,0,
335.083,0,
335.125,0,
335.167,0,
335.208,0,
335.25,0,
335.292,0,
335.333,0,
335.375,0,
335.417,0,
335.458,0,
335.5,0,
335.542,0,
335.583,0,
335.625,0,
335.667,0,
335.708,0,
335.75,0,
335.792,0,
335.833,0,
335.875,0,
335.917,0,
335.958,0,
336,0,
336.042,0,
336.083,0,
336.125,0,
336.167,0,
336.208,0,
336.25,0,
336.292,0,
336.333,0,
336.375,0,
336.417,0,
336.458,0,
336.5,0,
336.542,0,
336.583,0,
336.625,0,
336.667,0,
336.708,0,
336.75,0,
336.792,0,
336.833,0,
336.875,0,
336.917,0,
336.958,0,
337,0,
337.042,0,
337.083,0,
337.125,0,
337.167,0,
337.208,0,
337.25,0,
337.292,0,
337.333,0,
337.375,0,
337.417,0,
337.458,0,
337.5,0,
337.542,0,
337.583,0,
337.625,0,
337.667,0,
337.708,0,
337.75,0,
337.792,0,
337.833,0,
337.875,0,
337.917,0,
337.958,0,
338,0,
338.042,0,
338.083,0,
338.125,0,
338.167,0,
338.208,0,
338.25,0,
338.292,0,
338.333,0,
338.375,0,
338.417,0,
338.458,0,
338.5,0,
338.542,0,
338.583,0,
338.625,0,
338.667,0,
338.708,0,
338.75,0,
338.792,0,
338.833,0,
338.875,0,
338.917,0,
338.958,0,
339,0,
339.042,0,
339.083,0,
339.125,0,
339.167,0,
339.208,0,
339.25,0,
339.292,0,
339.333,0,
339.375,0,
339.417,0,
339.458,0,
339.5,0,
339.542,0,
339.583,0,
339.625,0,
339.667,0,
339.708,0,
339.75,0,
339.792,0,
339.833,0,
339.875,0,
339.917,0,
339.958,0,
340,0,
340.042,0,
340.083,0,
340.125,0,
340.167,0,
340.208,0,
340.25,0,
340.292,0,
340.333,0,
340.375,0,
340.417,0,
340.458,0,
340.5,0,
340.542,0,
340.583,0,
340.625,0,
340.667,0,
340.708,0,
340.75,0,
340.792,0,
340.833,0,
340.875,0,
340.917,0,
340.958,0,
341,0,
341.042,0,
341.083,0,
341.125,0,
341.167,0,
341.208,0,
341.25,0,
341.292,0,
341.333,0,
341.375,0,
341.417,0,
341.458,0,
341.5,0,
341.542,0,
341.583,0,
341.625,0,
341.667,0,
341.708,0,
341.75,0,
341.792,0,
341.833,0,
341.875,0,
341.917,0,
341.958,0,
342,0,
342.042,0,
342.083,0,
342.125,0,
342.167,0,
342.208,0,
342.25,0,
342.292,0,
342.333,0,
342.375,0,
342.417,0,
342.458,0,
342.5,0,
342.542,0,
342.583,0,
342.625,0,
342.667,0,
342.708,0,
342.75,0,
342.792,0,
342.833,0,
342.875,0,
342.917,0,
342.958,0,
343,0,
343.042,0,
343.083,0,
343.125,0,
343.167,0,
343.208,0,
343.25,0,
343.292,0,
343.333,0,
343.375,0,
343.417,0,
343.458,0,
343.5,0,
343.542,0,
343.583,0,
343.625,0,
343.667,0,
343.708,0,
343.75,0,
343.792,0,
343.833,0,
343.875,0,
343.917,0,
343.958,0,
344,0,
344.042,0,
344.083,0,
344.125,0,
344.167,0,
344.208,0,
344.25,0,
344.292,0,
344.333,0,
344.375,0,
344.417,0,
344.458,0,
344.5,0,
344.542,0,
344.583,0,
344.625,0,
344.667,0,
344.708,0,
344.75,0,
344.792,0,
344.833,0,
344.875,0,
344.917,0,
344.958,0,
345,0,
345.042,0,
345.083,0,
345.125,0,
345.167,0,
345.208,0,
345.25,0,
345.292,0,
345.333,0,
345.375,0,
345.417,0,
345.458,0,
345.5,0,
345.542,0,
345.583,0,
345.625,0,
345.667,0,
345.708,0,
345.75,0,
345.792,0,
345.833,0,
345.875,0,
345.917,0,
345.958,0,
346,0,
346.042,0,
346.083,0,
346.125,0,
346.167,0,
346.208,0,
346.25,0,
346.292,0,
346.333,0,
346.375,0,
346.417,0,
346.458,0,
346.5,0,
346.542,0,
346.583,0,
346.625,0,
346.667,0,
346.708,0,
346.75,0,
346.792,0,
346.833,0,
346.875,0,
346.917,0,
346.958,0,
347,0,
347.042,0,
347.083,0,
347.125,0,
347.167,0,
347.208,0,
347.25,0,
347.292,0,
347.333,0,
347.375,0,
347.417,0,
347.458,0,
347.5,0,
347.542,0,
347.583,0,
347.625,0,
347.667,0,
347.708,0,
347.75,0,
347.792,0,
347.833,0,
347.875,0,
347.917,0,
347.958,0,
348,0,
348.042,0,
348.083,0,
348.125,0,
348.167,0,
348.208,0,
348.25,0,
348.292,0,
348.333,0,
348.375,0,
348.417,0,
348.458,0,
348.5,0,
348.542,0,
348.583,0,
348.625,0,
348.667,0,
348.708,0,
348.75,0,
348.792,0,
348.833,0,
348.875,0,
348.917,0,
348.958,0,
349,0,
349.042,0,
349.083,0,
349.125,0,
349.167,0,
349.208,0,
349.25,0,
349.292,0,
349.333,0,
349.375,0,
349.417,0,
349.458,0,
349.5,0,
349.542,0,
349.583,0,
349.625,0,
349.667,0,
349.708,0,
349.75,0,
349.792,0,
349.833,0,
349.875,0,
349.917,0,
349.958,0,
350,0,
350.042,0,
350.083,0,
350.125,0,
350.167,0,
350.208,0,
350.25,0,
350.292,0,
350.333,0,
350.375,0,
350.417,0,
350.458,0,
350.5,0,
350.542,0,
350.583,0,
350.625,0,
350.667,0,
350.708,0,
350.75,0,
350.792,0,
350.833,0,
350.875,0,
350.917,0,
350.958,0,
351,0,
351.042,0,
351.083,0,
351.125,0,
351.167,0,
351.208,0,
351.25,0,
351.292,0,
351.333,0,
351.375,0,
351.417,0,
351.458,0,
351.5,0,
351.542,0,
351.583,0,
351.625,0,
351.667,0,
351.708,0,
351.75,0,
351.792,0,
351.833,0,
351.875,0,
351.917,0,
351.958,0,
352,0,
352.042,0,
352.083,0,
352.125,0,
352.167,0,
352.208,0,
352.25,0,
352.292,0,
352.333,0,
352.375,0,
352.417,0,
352.458,0,
352.5,0,
352.542,0,
352.583,0,
352.625,0,
352.667,0,
352.708,0,
352.75,0,
352.792,0,
352.833,0,
352.875,0,
352.917,0,
352.958,0,
353,0,
353.042,0,
353.083,0,
353.125,0,
353.167,0,
353.208,0,
353.25,0,
353.292,0,
353.333,0,
353.375,0,
353.417,0,
353.458,0,
353.5,0,
353.542,0,
353.583,0,
353.625,0,
353.667,0,
353.708,0,
353.75,0,
353.792,0,
353.833,0,
353.875,0,
353.917,0,
353.958,0,
354,0,
354.042,0,
354.083,0,
354.125,0,
354.167,0,
354.208,0,
354.25,0,
354.292,0,
354.333,0,
354.375,0,
354.417,0,
354.458,0,
354.5,0,
354.542,15.4,
354.583,30.1,
354.625,30.3,
354.667,54,
354.708,67.2,
354.75,67.2,
354.792,67.2,
354.833,67.2,
354.875,67.2,
354.917,67.2,
354.958,67.2,
355,645.1,
355.042,645.1,
355.083,645.1,
355.125,645.1,
355.167,554.2,
355.208,0,
355.25,0,
355.292,0,
355.333,0,
355.375,0,
355.417,0,
355.458,0,
355.5,0,
355.542,0,
355.583,0,
355.625,0,
355.667,0,
355.708,0,
355.75,0,
355.792,0,
355.833,90.8,
355.875,0,
355.917,0,
355.958,0,
356,0,
356.042,0,
356.083,0,
356.125,0,
356.167,0,
356.208,0,
356.25,0,
356.292,0,
356.333,0,
356.375,0,
356.417,0,
356.458,0,
356.5,0,
356.542,0,
356.583,0,
356.625,0,
356.667,0,
356.708,0,
356.75,0,
356.792,0,
356.833,0,
356.875,0,
356.917,0,
356.958,0,
357,0,
357.042,0,
357.083,0,
357.125,0,
357.167,0,
357.208,0,
357.25,0,
357.292,0,
357.333,0,
357.375,0,
357.417,0,
357.458,0,
357.5,0,
357.542,0,
357.583,0,
357.625,0,
357.667,0,
357.708,0,
357.75,0,
357.792,0,
357.833,0,
357.875,0,
357.917,0,
357.958,0,
358,0,
358.042,0,
358.083,0,
358.125,0,
358.167,0,
358.208,0,
358.25,0,
358.292,0,
358.333,0,
358.375,0,
358.417,0,
358.458,0,
358.5,0,
358.542,0,
358.583,0,
358.625,0,
358.667,0,
358.708,0,
358.75,0,
358.792,0,
358.833,0,
358.875,0,
358.917,0,
358.958,0,
359,219.5,
359.042,219.5,
359.083,219.5,
359.125,219,
359.167,219.5,
359.208,219.5,
359.25,219.5,
359.292,219.5,
359.333,219,
359.375,219.5,
359.417,219.5,
359.458,219.5,
359.5,219.5,
359.542,219.5,
359.583,219,
359.625,219.5,
359.667,219,
359.708,220,
359.75,219,
359.792,219,
359.833,219.5,
359.875,219,
359.917,219.5,
359.958,219,
360,188.3,
360.042,188.3,
360.083,188.3,
360.125,188.3,
360.167,188.3,
360.208,166.5,
360.25,0,
360.292,0,
360.333,0,
360.375,0,
360.417,0,
360.458,0,
360.5,0,
360.542,0,
360.583,0,
360.625,0,
360.667,0,
360.708,0,
360.75,0,
360.792,0,
360.833,0,
360.875,0,
360.917,0,
360.958,0,
361,0,
361.042,0,
361.083,0,
361.125,0,
361.167,0,
361.208,0,
361.25,0,
361.292,0,
361.333,0,
361.375,0,
361.417,14.4,
361.458,151.7,
361.5,221.8,
361.542,231,
361.583,230.5,
361.625,230.5,
361.667,230.5,
361.708,231,
361.75,231,
361.792,231,
361.833,231,
361.875,230.5,
361.917,0,
361.958,231,
362,306.6,
362.042,306.6,
362.083,305.8,
362.125,306.6,
362.167,306.6,
362.208,251.7,
362.25,0,
362.292,0,
362.333,0,
362.375,0,
362.417,14.5,
362.458,192.9,
362.5,196.7,
362.542,196.7,
362.583,198.3,
362.625,279.9,
362.667,306.6,
362.708,306.6,
362.75,306.6,
362.792,306.6,
362.833,306.6,
362.875,306.6,
362.917,306.6,
362.958,306.6,
363,723,
363.042,723,
363.083,723,
363.125,723,
363.167,723,
363.208,723,
363.25,723,
363.292,625.8,
363.333,0,
363.375,0,
363.417,0,
363.458,0,
363.5,0,
363.542,0,
363.583,0,
363.625,0,
363.667,0,
363.708,0,
363.75,0,
363.792,0,
363.833,0,
363.875,147.5,
363.917,697.8,
363.958,723,
364,249.5,
364.042,249.5,
364.083,249.5,
364.125,249.5,
364.167,249.5,
364.208,248.8,
364.25,248.8,
364.292,249.5,
364.333,248.8,
364.375,249.5,
364.417,250.1,
364.458,249.5,
364.5,249.5,
364.542,249.5,
364.583,215.3,
364.625,0,
364.667,0,
364.708,0,
364.75,0,
364.792,0,
364.833,0,
364.875,55.2,
364.917,212.9,
364.958,219.1,
365,121,
365.042,120.3,
365.083,120.7,
365.125,120.3,
365.167,120.3,
365.208,100.8,
365.25,0,
365.292,0,
365.333,0,
365.375,0,
365.417,0,
365.458,0,
365.5,0,
365.542,0,
365.583,0,
365.625,0,
365.667,0,
365.708,0,
365.75,0,
365.792,0,
365.833,0,
365.875,0,
365.917,0,
365.958,0,
366,87.1874884962919,
367,169.900919447142,
368,88.3767949324219,
369,213.565455745058,
370,246.129798639094,
371,164.832208683636,
372,101.940551668285,
373,0,
374,0,
375,0,
376,0,
377,0,
378,0,
379,0,
380,190.204079321076,
381,323.887786106069,
382,127.793808244159,
383,1.30257371576143,
384,0,
385,0,
386,0,
387,272.068005674691,
388,187.485664609922,
389,0,
390,20.5296944331964,
391,357.981237275129,
392,423.449724902095,
393,38.3409741552385,
394,0,
395,0,
396,268.896521845011,
397,229.026439414748,
398,382.645187414873,
399,0,
400,88.6033294916848,
401,0,
402,0,
403,0,
404,0,
405,0,
406,3.19980064958785,
407,0,
408,35.1694903255585,
409,188.193585107618,
410,0.48138593843357,
411,0,
412,0,
413,0,
414,0,
415,89.7926359278148,
416,132.041331230338,
417,0,
418,367.184203745183,
419,129.436183798815,
420,362.45529482057,
421,165.426861901701,
422,132.2678657896,
423,134.023508623887,
424,0,
425,0,
426,0,
427,0,
428,23.5879109832449,
429,205.296944331964,
430,130.852024794207,
431,111.738171356404,
432,104.432431820177,
433,98.9956023978683,
434,62.7783897357191,
435,89.9059032074462,
436,101.232631170589,
436.958333333336,104.149263621098,
437.958333333336,87.0742212166605,
438.958333333336,102.648472165982,
439.958333333336,93.105703857034,
440.958333333336,119.298762271802,
441.958333333336,110.803716299445,
442.958333333336,97.2116427436733,
443.958333333336,84.1292719462434,
444.958333333336,83.4213514485469,
445.958333333336,82.3453122920483,
446.958333333336,114.683120626821,
447.958333333336,114.343318787927,
448.958333333336,106.074807374833,
449.958333333336,300.979478800613,
450.958333333336,154.694787156623,
451.958333333336,144.075979691177,
452.958333333336,89.7926359278148,
453.958333333336,119.043910892631,
454.958333333336,129.436183798815,
455.958333333336,107.490648370225,
456.958333333336,0,
457.958333333336,239.390395501024,
458.958333333336,124.112621656138,
459.958333333336,144.642316089334,
460.958333333336,0,
461.958333333336,0,
462.958333333336,164.464090024834,
463.958333333336,171.9114136606,
464.958333333336,224.184263210504,
465.958333333336,275.38107360391,
466.958333333336,244.45910626453,
467.958333333336,258.051179820301,
468.958333333336,275.38107360391,
469.958333333336,284.584040073964,
470.958333333336,309.134722934076,
471.958333333336,295.089580259778,
472.958333333336,274.673153106214,
473.958333333336,242.929997989506,
474.958333333336,252.246231739191,
475.958333333336,226.534559262857,
476.958333333336,225.486836926266,
477.958333333336,223.702877272071,
478.958333333336,221.947234437784,
479.958333333336,220.871195281285,
480.958333333336,218.039513290499,
481.958333333336,218.152780570131,
482.958333333336,220.871195281285,
483.958333333336,223.589609992439,
484.958333333336,207.19417126579,
485.958333333336,192.554375373428,
486.958333333336,169.561117608248,
487.958333333336,155.742509493214,
488.958333333336,155.742509493214,
489.958333333336,155.742509493214,
490.958333333336,176.640322585212,
491.958333333336,195.386057364214,
492.958333333336,195.386057364214,
493.958333333336,167.777157954053,
494.958333333336,158.574191484,
495.958333333336,156.818548649712,
496.958333333336,155.742509493214,
497.958333333336,155.969044052477,
498.958333333336,158.347656924737,
499.958333333336,157.63973642704,
500.958333333336,379.813505424087,
501.958333333336,404.930524682356,
502.958333333336,400.201615757744,
503.958333333336,234.434952017149,
504.958333333336,172.392799599034,
505.958333333336,135.099547780386,
506.958333333336,60.7678955222613,
507.958333333336,69.0364069353555,
508.958333333336,58.9839358680663,
509.958333333336,66.4312595038327,
510.958333333336,415.917450806605,
511.958333333336,348.296884866642,
512.958333333336,260.996129090719,
513.958333333336,350.533913639363,
514.958333333336,221.352581219719,
515.958333333336,76.1156119123198,
516.958333333336,293.900273823648,
517.958333333336,328.475110931142,
518.958333333336,328.475110931142,
519.958333333336,0,
520.958333333336,0,
521.958333333336,0,
522.958333333336,0,
523.958333333336,0,
524.958333333336,0,
525.958333333336,0,
526.958333333336,0,
527.958333333336,0,
528.958333333336,0,
529.958333333336,0,
530.958333333336,0,
531.958333333336,0,
532.958333333336,0,
533.958333333336,0,
534.958333333336,0,
535.958333333336,0,
536.958333333336,0,
537.958333333336,0,
538.958333333336,0,
539.958333333336,0,
540.958333333336,0,
541.958333333336,0,
542.958333333336,0,
543.958333333336,0,
544.958333333336,0,
545.958333333336,0,
546.958333333336,0,
547.958333333336,0,
548.958333333336,0,
549.958333333336,0,
550.958333333336,0,
551.958333333336,0,
552.958333333336,0,
553.958333333336,0,
554.958333333336,0,
555.958333333336,0,
556.958333333336,0,
557.958333333336,0,
558.958333333336,0,
559.958333333336,0,
560.958333333336,0,
561.958333333336,0,
562.958333333336,0,
563.958333333336,0,
564.958333333336,0,
565.958333333336,0,
566.958333333336,0,
567.958333333336,0,
568.958333333336,0,
569.958333333336,0,
570.958333333336,0,
571.958333333336,0,
572.958333333336,0,
573.958333333336,0,
574.958333333336,0,
575.958333333336,0,
576.958333333336,0,
577.958333333336,0,
578.958333333336,0,
579.958333333336,0,
580.958333333336,0,
581.958333333336,0,
582.958333333336,0,
583.958333333336,0,
584.958333333336,0,
585.958333333336,0,
586.958333333336,0,
587.958333333336,0,
588.958333333336,0,
589.958333333336,0,
590.958333333336,0,
591.958333333336,0,
592.958333333336,0,
593.958333333336,0,
594.958333333336,0,
595.958333333336,0,
596.958333333336,0,
597.958333333336,0,
598.958333333336,0,
599.958333333336,0,
600.958333333336,0,
