$Return Flows From Banks Lake 2011-2015,,
,,
JDAY,QTR,
1227.04166666666,0,
1228.04166666666,0,
1229.04166666666,0,
1230.04166666666,0,
1231.04166666666,0,
1232.04166666666,0,
1233.04166666666,0,
1234.04166666666,0,
1235.04166666666,0,
1236.04166666666,0,
1237.04166666666,0,
1238.04166666666,0,
1239.04166666666,0,
1240.04166666666,0,
1241.04166666666,0,
1242.04166666666,0,
1243.04166666666,0,
1244.04166666666,0,
1245.04166666666,0,
1246.04166666666,0,
1247.04166666666,0,
1248.04166666666,0,
1249.04166666666,0,
1250.04166666666,0,
1251.04166666666,0,
1252.04166666666,0,
1253.04166666666,0,
1254.04166666666,0,
1255.04166666666,0,
1256.04166666666,0,
1257.04166666666,0,
1258.04166666666,0,
1259.04166666666,0,
1260.04166666666,0,
1261.04166666666,0,
1262.04166666666,0,
1263.04166666666,0,
1264.04166666666,0,
1265.04166666666,0,
1266.04166666666,0,
1267.04166666666,0,
1268.04166666666,0,
1269.04166666666,0,
1270.04166666666,0,
1271.04166666666,0,
1272.04166666666,0,
1273.04166666666,0,
1274.04166666666,0,
1275.04166666666,0,
1276.04166666666,0,
1277.04166666666,0,
1278.04166666666,0,
1279.04166666666,0,
1280.04166666666,0,
1281.04166666666,0,
1282.04166666666,0,
1283.04166666666,0,
1284.04166666666,0,
1285.04166666666,0,
1286.04166666666,0,
1287.04166666666,0,
1288.04166666666,0,
1289.04166666666,0,
1290.04166666666,0,
1291.04166666666,0,
1292.04166666666,0,
1293.04166666666,0,
1294.04166666666,0,
1295.04166666666,0,
1296.04166666666,0,
1297.04166666666,0,
1298.04166666666,0,
1299.04166666666,0,
1300.04166666666,0,
1301.04166666666,0,
1302.04166666666,0,
1303.04166666666,0,
1304.04166666666,0,
1305.04166666666,0,
1306.04166666666,0,
1307.04166666666,0,
1308.04166666666,0,
1309.04166666666,0,
1310.04166666666,0,
1311.04166666666,0,
1312.04166666666,0,
1313.04166666666,0,
1314.04166666666,8.38177869272569,
1315.04166666666,0,
1316.04166666666,0,
1317.04166666666,0,
1318.04166666666,0,
1319.04166666666,0,
1320.04166666666,0,
1321.04166666666,0,
1322.04166666666,0,
1323.04166666666,0,
1324.04166666666,0,
1325.04166666666,0,
1326.04166666666,0,
1327.04166666666,27.2690975712664,
1328.04166666666,0,
1329.04166666666,3.65286976811356,
1330.04166666666,0,
1331.04166666666,0,
1332.04166666666,0,
1333.04166666666,0,
1334.04166666666,0,
1335.04166666666,0,
1336.04166666666,0,
1337.04166666666,0,
1338.04166666666,0,
1339.04166666666,0,
1340.04166666666,0,
1341.04166666666,0,
1342.04166666666,0,
1343.04166666666,0,
1344.04166666666,0,
1345.04166666666,0,
1346.04166666666,0,
1347.04166666666,0,
1348.04166666666,0,
1349.04166666666,0,
1350.04166666666,0,
1351.04166666666,0,
1352.04166666666,0,
1353.04166666666,0,
1354.04166666666,0,
1355.04166666666,0,
1356.04166666666,0,
1357.04166666666,0,
1358.04166666666,0,
1359.04166666666,0,
1360.04166666666,0,
1361.04166666666,0,
1362.04166666666,0,
1363.04166666666,0,
1364.04166666666,0,
1365.04166666666,0,
1366.04166666666,0,
1367.04166666666,0,
1368.04166666666,0,
1369.04166666666,0,
1370.04166666666,0,
1371.04166666666,0,
1372.04166666666,0,
1373.04166666666,0,
1374.04166666666,0,
1375.04166666666,0,
1376.04166666666,0,
1377.04166666666,0,
1378.04166666666,0,
1379.04166666666,0,
1380.04166666666,0,
1381.04166666666,0,
1382.04166666666,0,
1383.04166666666,0,
1384.04166666666,0,
1385.04166666666,0,
1386.04166666666,0,
1387.04166666666,0,
1388.04166666666,0,
1389.04166666666,0,
1390.04166666666,0,
1391.04166666666,0,
1392.04166666666,0,
1393.04166666666,0,
1394.04166666666,0,
1395.04166666666,0,
1396.04166666666,0,
1397.04166666666,0,
1398.04166666666,0,
1399.04166666666,0,
1400.04166666666,0,
1401.04166666666,0,
1402.04166666666,0,
1403.04166666666,0,
1404.04166666666,0,
1405.04166666666,0,
1406.04166666666,0,
1407.04166666666,0,
1408.04166666666,0,
1409.04166666666,0,
1410.04166666666,0,
1411.04166666666,0,
1412.04166666666,0,
1413.04166666666,0,
1414.04166666666,0,
1415.04166666666,0,
1416.04166666666,0,
1417.04166666666,0,
1418.04166666666,0,
1419.04166666666,0,
1420.04166666666,0,
1421.04166666666,0,
1422.04166666666,0,
1423.04166666666,0,
1424.04166666666,0,
1425.04166666666,0,
1426.04166666666,0,
1427.04166666666,0,
1428.04166666666,0,
1429.04166666666,0,
1430.04166666666,0,
1431.04166666666,0,
1432.04166666666,0,
1433.04166666666,0,
1434.04166666666,0,
1435.04166666666,0,
1436.04166666666,0,
1437.04166666666,0,
1438.04166666666,0,
1439.04166666666,0,
1440.04166666666,0,
1441.04166666666,0,
1442.04166666666,0,
1443.04166666666,0,
1444.04166666666,0,
1445.04166666666,0,
1446.04166666666,0,
1447.04166666666,0,
1448.04166666666,0,
1449.04166666666,0,
1450.04166666666,0.707920497696427,
1451.04166666666,0,
1452.04166666666,0,
1453.04166666666,0,
1454.04166666666,0,
1455.04166666666,0,
1456.04166666666,0,
1457.04166666666,0,
1458.04166666666,9.91088696774997,
1459.04166666666,0,
1460.04166666666,17.5847451627792,
1461.04166666666,14.7530631719935,
1462,0,
1463.041666667,0,
1464.041666667,4.955443484,
1465.041666667,5.663363982,
1466.041666667,2.237028773,
1467.041666667,0,
1468.041666667,18.6324675,
1469.041666667,0.11326728,
1470.041666667,4.474057545,
1471.04166667,0,
1472.04166667,4.020988427,
1473.04166667,0,
1474.04166667,12.62930168,
1475.04166667,16.87682467,
1476.04166667,22.87999049,
1477.04166667,68.89482284,
1478.04166667,0,
1479.04166667,0,
1480.04166667,0,
1481.04166667,4.728908925,
1482.04166667,0.368118659,
1483.04166667,51.19681039,
1484.04166667,0,
1485.04166667,11.69484662,
1486.04166667,0,
1487.04166667,0,
1488.04166667,135.3260823,
1489.04166667,28.79820585,
1490.04166667,10.39227291,
1491.04166667,68.44175372,
1492.04166667,13.93187539,
1493.04166667,0,
1494.04166667,0,
1495.04166667,9.429501029,
1496.04166667,5.436829422,
1497.04166667,0,
1498.04166667,40.01166653,
1499.04166667,33.15899611,
1500.04166667,0,
1501.04166667,27.60889941,
1502.04166667,4.615641645,
1503.04166667,0,
1504.04166667,0,
1505.04166667,0,
1506.04166667,0,
1507.04166667,0,
1508.04166667,0,
1509.04166667,12.14791574,
1510.04166667,0,
1511.04166667,0,
1512.04166667,0,
1513.04166667,0,
1514.04166667,0,
1515.04166667,26.90097891,
1516.04166667,39.30374603,
1517.04166667,0,
1518.04166667,2.718414711,
1519.04166667,0.11326728,
1520.04166667,0,
1521.04166667,0,
1522.04166667,0,
1523.04166667,0,
1524.04166667,0,
1525.04166667,19.82177394,
1526.04166667,32.33780833,
1527.04166667,61.81561786,
1528.04166667,48.25186112,
1529.04166667,61.67403376,
1530.04166667,96.16392041,
1531.04166667,80.2215508,
1532.04166667,101.4591657,
1533.04166667,104.2908477,
1534.04166667,99.93005745,
1535.04166667,0,
1536.04166667,0,
1537.04166667,0,
1538.04166667,0,
1539.04166667,0,
1540.04166667,10.73207475,
1541.04166667,7.560590915,
1542.04166667,0,
1543.04166667,0,
1544.04166667,38.93562737,
1545.04166667,38.22770688,
1546.04166667,63.71284479,
1547.04166667,38.59582553,
1548.04166667,15.57425095,
1549.04166667,0,
1550.04166667,0,
1551.04166667,64.90215123,
1552.04166667,1.529108275,
1553.04166667,0,
1554.04166667,6.852670418,
1555.04166667,6.2580172,
1556.04166667,0,
1557.04166667,0,
1558.04166667,1.783959654,
1559.04166667,21.12434765,
1560.04166667,0,
1561.0416667,8.013660034,
1562.0416667,24.06929692,
1563.0416667,0,
1564.0416667,0,
1565.0416667,18.40593294,
1566.0416667,0,
1567.0416667,3.907721147,
1568.0416667,2.831681991,
1569.0416667,0,
1570.0416667,0,
1571.0416667,0,
1572.0416667,0,
1573.0416667,0,
1574.0416667,0,
1575.0416667,0,
1576.0416667,0,
1577.0416667,0,
1578.0416667,0,
1579.0416667,0,
1580.0416667,0,
1581.0416667,0,
1582.0416667,0,
1583.0416667,0,
1584.0416667,0,
1585.0416667,0,
1586.0416667,0,
1587.0416667,0,
1588.0416667,0,
1589.0416667,0,
1590.0416667,0,
1591.0416667,0,
1592.0416667,0,
1593.0416667,0,
1594.0416667,0,
1595.0416667,0,
1596.0416667,0,
1597.0416667,0,
1598.0416667,0,
1599.0416667,0,
1600.0416667,0,
1601.0416667,0,
1602.0416667,0,
1603.0416667,0,
1604.0416667,0,
1605.0416667,0,
1606.0416667,0,
1607.0416667,0,
1608.0416667,0,
1609.0416667,0,
1610.0416667,0,
1611.0416667,0,
1612.0416667,0,
1613.0416667,0,
1614.0416667,0,
1615.0416667,0,
1616.0416667,0,
1617.0416667,0,
1618.0416667,0,
1619.0416667,0,
1620.0416667,0,
1621.0416667,0,
1622.0416667,0,
1623.0416667,0,
1624.0416667,0,
1625.0416667,0,
1626.0416667,0,
1627.0416667,0,
1628.0416667,0,
1629.0416667,10.84534202,
1630.0416667,0,
1631.0416667,0,
1632.0416667,0,
1633.0416667,0,
1634.0416667,0,
1635.0416667,0,
1636.0416667,0,
1637.0416667,0,
1638.0416667,37.74632094,
1639.0416667,0,
1640.0416667,0,
1641.0416667,0,
1642.0416667,31.1485019,
1644.0416667,0,
1645.0416667,0,
1646.0416667,0,
1647.0416667,0,
1648.0416667,0,
1649.0416667,0,
1650.0416667,0,
1651.0416667,0,
1652.0416667,0,
1653.0416667,0,
1654.0416667,0,
1655.0416667,0,
1656.0416667,0,
1657.0416667,0,
1658.0416667,0,
1659.0416667,0,
1660.0416667,0,
1661.0416667,0,
1662.0416667,0,
1663.0416667,0,
1664.0416667,0,
1665.0416667,0,
1666.0416667,0,
1667.0416667,0,
1668.0416667,0,
1669.0416667,0,
1670.0416667,0,
1671.0416667,0,
1672.0416667,0,
1673.0416667,0,
1674.0416667,0,
1675.0416667,0,
1676.0416667,0,
1677.0416667,0,
1678.0416667,0,
1679.0416667,0,
1680.0416667,0,
1681.0416667,0,
1682.0416667,0,
1683.0416667,0,
1684.0416667,37.03840044,
1685.0416667,0,
1686.0416667,0,
1687.0416667,73.73699904,
1688.0416667,0,
1689.0416667,0,
1690.0416667,0,
1691.0416667,0,
1692.0416667,0,
1693.0416667,6.2580172,
1694.0416667,0,
1695.0416667,0,
1696.0416667,0,
1697.0416667,0,
1698.0416667,0,
1699.0416667,51.19681039,
1700.0416667,58.98393587,
1701.0416667,44.48572408,
1702.0416667,23.95602964,
1703.0416667,0,
1704.0416667,0,
1705.0416667,0,
1706.0416667,0,
1707.0416667,7.447323636,
1708.0416667,4.020988427,
1709.0416667,0,
1710.0416667,0,
1711.0416667,0,
1712.0416667,0,
1713.0416667,0,
1714.0416667,0,
1715.0416667,0,
1716.0416667,0,
1717.0416667,0,
1718.0416667,0,
1719.0416667,0,
1720.0416667,0,
1721.0416667,0,
1722.0416667,0,
1723.0416667,0,
1724.0416667,0,
1725.0416667,0,
1726.0416667,0,
1727.0416667,0,
1728.0416667,0,
1729.0416667,0,
1730.0416667,0,
1731.0416667,0,
1732.0416667,0,
1733.0416667,0,
1734.0416667,0,
1735.0416667,0,
1736.0416667,0,
1737.0416667,0,
1738.0416667,0,
1739.0416667,0,
1740.0416667,0,
1741.0416667,0,
1742.0416667,0,
1744.0416667,0,
1745.0416667,0,
1746.0416667,0,
1747.0416667,0,
1748.0416667,0,
1749.0416667,0,
1750.0416667,0,
1751.0416667,0,
1752.0416667,0,
1753.0416667,0,
1754.0416667,0,
1755.0416667,0,
1756.0416667,0,
1757.0416667,0,
1758.0416667,0,
1759.0416667,0,
1760.0416667,0,
1761.0416667,0,
1762.0416667,0,
1763.0416667,4.247522986,
1764.0416667,0,
1765.0416667,0,
1766.0416667,0,
1767.0416667,0,
1768.0416667,0,
1769.0416667,0,
1770.0416667,0,
1771.0416667,0,
1772.0416667,9.20296647,
1773.0416667,0,
1774.0416667,0,
1775.0416667,0,
1776.0416667,0,
1777.0416667,0,
1778.0416667,0,
1779.0416667,0,
1780.0416667,0,
1781.0416667,0,
1782.0416667,0,
1783.0416667,1.642375555,
1784.0416667,2.831681991,
1785.0416667,0,
1786.0416667,0,
1787.0416667,0,
1788.0416667,0,
1789.0416667,0,
1790.0416667,0,
1791.0416667,0,
1792.0416667,0,
1793.0416667,0,
1794.0416667,70.56551521,
1795.0416667,127.4256896,
1796.0416667,143.2264751,
1797.0416667,0,
1798.0416667,0,
1799.0416667,0.481385938,
1800.0416667,0,
1801.0416667,0,
1802.0416667,0,
1803.0416667,0,
1804.0416667,0,
1805.0416667,120.0066828,
1806.0416667,49.44116756,
1807.0416667,0,
1808.0416667,0,
1809.0416667,0,
1810.0416667,0,
1811.0416667,0,
1812.0416667,0,
1813.0416667,0,
1814.0416667,0,
1815.0416667,0,
1816.0416667,0,
1817.0416667,0,
1818.0416667,0,
1819.0416667,0,
1820.0416667,0,
1821.0416667,0,
1822.0416667,0,
1823.0416667,0,
1824.0416667,0,
1825.0416667,0,
1826.0416667,0,
1827,0,
