$GATE WITHDRAWAL AT SEG317                                   ELEV OF WITHDRAWAL CENTERLINE:316.     

JDAY,QWD(m3s-1)
   965.350, 1374.9183
   965.400, 1164.3958
   965.450, 1296.2706
   965.500, 1389.7026
   965.550, 1460.5921
   965.600, 1464.8335
   965.650, 1432.1182
   965.700, 1421.5607
   965.750, 1242.3082
   965.800, 1291.3733
   965.850, 1407.2584
   965.900, 1390.1874
   965.950, 1150.5196
   966.000, 1285.5112
   966.050,  912.4942
   966.100,  737.8918
   966.150,  591.0748
   966.200,  704.6274
   966.250,  986.9104
   966.300, 1247.7540
   966.350, 1181.2388
   966.400, 1273.0005
   966.450, 1283.6827
   966.500, 1348.4696
   966.550, 1385.0618
   966.600, 1358.5198
   966.650, 1367.8768
   966.700, 1396.6923
   966.750, 1423.1974
   966.800, 1408.3981
   966.850, 1237.0400
   966.900, 1275.8870
   966.950, 1234.6095
   967.000,  839.2452
   967.050,  574.2847
   967.100,  654.0843
   967.150,  501.4780
   967.200,  669.6574
   967.250, 1064.7683
   967.300, 1321.4888
   967.350, 1288.6713
   967.400, 1370.7119
   967.450, 1209.4536
   967.500, 1229.5226
   967.550, 1356.5624
   967.600, 1332.5127
   967.650, 1314.2630
   967.700, 1291.7295
   967.750, 1283.8757
   967.800, 1257.1030
   967.850, 1390.4027
   967.900, 1205.4617
   967.950, 1153.9595
   968.000,  604.2099
   968.050,  861.1334
   968.100, 1037.2254
   968.150,  878.4826
   968.200,  947.6426
   968.250, 1244.1439
   968.300, 1244.0315
   968.350, 1362.4374
   968.400, 1333.5469
   968.450, 1358.8953
   968.500, 1499.4299
   968.550, 1502.4072
   968.600, 1483.9641
   968.650, 1541.7747
   968.700, 1430.0876
   968.750, 1525.1489
   968.800, 1335.8262
   968.850, 1381.2266
   968.900, 1348.4611
   968.950, 1306.0706
   969.000, 1164.1436
   969.050, 1064.9300
   969.100, 1010.3385
   969.150, 1028.9522
   969.200, 1229.3354
   969.250, 1028.1467
   969.300, 1202.2122
   969.350, 1142.4793
   969.400, 1239.8417
   969.450, 1251.7602
   969.500, 1146.9275
   969.550, 1125.9041
   969.600, 1150.0180
   969.650, 1163.3460
   969.700, 1441.7272
   969.750, 1451.0532
   969.800, 1372.8622
   969.850, 1401.9018
   969.900, 1533.8984
   969.950, 1414.8292
   970.000, 1317.5838
   970.050, 1415.8039
   970.100, 1386.9617
   970.150, 1384.4439
   970.200, 1446.5650
   970.250, 1350.9449
   970.300, 1327.9756
   970.350, 1244.9489
   970.400, 1371.5570
   970.450, 1376.2365
   970.500, 1373.3242
   970.550, 1529.6645
   970.600, 1632.8804
   970.650, 1620.5525
   970.700, 1634.8812
   970.750, 1619.6714
   970.800, 1617.6121
   970.850, 1500.8712
   970.900, 1301.9429
   970.950, 1402.5025
   971.000, 1318.8228
   971.050, 1129.7961
   971.100, 1353.1283
   971.150, 1104.2263
   971.200, 1238.0293
   971.250, 1335.5336
   971.300, 1478.3707
   971.350, 1210.1580
   971.400, 1357.2716
   971.450, 1374.6396
   971.500, 1456.2076
   971.550, 1506.0343
   971.600, 1404.8829
   971.650, 1489.9373
   971.700, 1495.9013
   971.750, 1524.5476
   971.800, 1578.7575
   971.850, 1338.3486
   971.900, 1370.2962
   971.950, 1283.6491
   972.000, 1460.6376
   972.050, 1043.1633
   972.100,  996.4709
   972.150,  943.8877
   972.200, 1267.5009
   972.250, 1404.1083
   972.300, 1283.7872
   972.350, 1224.4511
   972.400, 1509.4806
   972.450, 1226.7004
   972.500, 1458.6869
   972.550, 1481.8678
   972.600, 1623.1290
   972.650, 1334.1641
   972.700, 1321.8991
   972.750, 1467.4706
   972.800, 1343.2573
   972.850, 1374.8595
   972.900, 1338.2324
   972.950, 1265.2596
   973.000,  899.4674
   973.050, 1308.5737
   973.100, 1475.9310
   973.150, 1477.8170
   973.200, 1468.0214
   973.250, 1638.3957
   973.300, 1579.4379
   973.350, 1459.3399
   973.400, 1467.4213
   973.450, 1353.1115
   973.500, 1659.1751
   973.550, 1412.7048
   973.600, 1525.9497
   973.650, 1568.6366
   973.700, 1527.5745
   973.750, 1483.4064
   973.800, 1282.0884
   973.850, 1323.9384
   973.900, 1260.1197
   973.950, 1272.5736
   974.000, 1344.8213
   974.050, 1315.3603
   974.100, 1373.5281
   974.150, 1495.7358
   974.200, 1324.5634
   974.250, 1339.5935
   974.300, 1395.5646
   974.350, 1185.7819
   974.400, 1336.5724
   974.450, 1375.8748
   974.500, 1355.6564
   974.550, 1368.6972
   974.600, 1425.4339
   974.650, 1286.1458
   974.700, 1347.9475
   974.750, 1414.6446
   974.800, 1303.6278
   974.850, 1194.2638
   974.900, 1285.7029
   974.950, 1277.1453
   975.000, 1122.6236
   975.050, 1000.7658
   975.100, 1168.5751
   975.150, 1202.6149
   975.200, 1106.2862
   975.250, 1102.1315
   975.300, 1104.2213
   975.350, 1057.0801
   975.400, 1024.5779
   975.450, 1063.4882
   975.500,  964.8540
   975.550, 1005.3318
   975.600, 1013.2876
   975.650, 1141.9575
   975.700, 1253.4844
   975.750, 1114.1732
   975.800, 1343.9977
   975.850,  835.7251
   975.900, 1128.9637
   975.950, 1150.8195
   976.000, 1115.7253
   976.050,  890.8870
   976.100,  756.3491
   976.150,  789.9482
   976.200,  702.8547
   976.250, 1050.4699
   976.300,  798.1481
   976.350, 1219.4392
   976.400, 1341.9547
   976.450, 1130.8418
   976.500, 1263.4064
   976.550, 1286.6849
   976.600, 1322.7169
   976.650, 1319.5494
   976.700, 1352.8669
   976.750, 1043.6553
   976.800, 1094.1616
   976.850,  969.6417
   976.900,  940.7845
   976.950, 1084.1171
   977.000,  951.0502
   977.050,  972.8011
   977.100,  906.5540
   977.150, 1175.1466
   977.200, 1290.4873
   977.250, 1368.6621
   977.300, 1354.7019
   977.350, 1212.0163
   977.400, 1325.4044
   977.450, 1367.6652
   977.500, 1383.3901
   977.550, 1401.1825
   977.600, 1456.2392
   977.650, 1331.7320
   977.700, 1324.2499
   977.750, 1321.4465
   977.800, 1382.4285
   977.850, 1229.5714
   977.900, 1236.0746
   977.950, 1233.7459
   978.000, 1314.7771
   978.050, 1039.5642
   978.100, 1016.7045
   978.150,  920.9640
   978.200,  934.0519
   978.250, 1327.9504
   978.300, 1217.1282
   978.350, 1275.3827
   978.400, 1330.9459
   978.450, 1346.2744
   978.500, 1351.7740
   978.550, 1310.9550
   978.600, 1250.1709
   978.650, 1261.4143
   978.700, 1281.0501
   978.750, 1239.1871
   978.800, 1274.1257
   978.850, 1167.7262
   978.900, 1289.9254
   978.950,  827.2346
   979.000, 1014.7179
   979.050,  971.1705
   979.100,  890.0621
   979.150, 1052.6768
   979.200, 1066.8256
   979.250, 1421.9972
   979.300, 1394.8685
   979.350, 1397.1467
   979.400, 1390.6486
   979.450, 1445.4574
   979.500, 1429.6859
   979.550, 1466.4870
   979.600, 1520.1118
   979.650, 1344.9625
   979.700, 1408.9902
   979.750, 1507.8556
   979.800, 1324.0152
   979.850, 1275.0859
   979.900, 1036.3961
   979.950,  530.4195
   980.000,  954.3085
   980.050,  968.1211
   980.100,  853.0114
   980.150,  916.6759
   980.200, 1022.4010
   980.250, 1001.3082
   980.300,  938.1762
   980.350,  997.4551
   980.400, 1213.8232
   980.450,  912.1800
   980.500, 1163.8946
   980.550, 1141.9264
   980.600,  873.4196
   980.650, 1148.9733
   980.700, 1189.4793
   980.750, 1161.0625
   980.800, 1188.3534
   980.850, 1373.3172
   980.900, 1115.3684
   980.950, 1148.8364
   981.000,  938.7313
   981.050,  954.2930
   981.100,  903.4434
   981.150,  780.9999
   981.200,  751.9961
   981.250,  800.5129
   981.300,  984.4040
   981.350, 1031.2963
   981.400, 1279.7853
   981.450, 1364.5414
   981.500, 1335.3151
   981.550, 1129.7902
   981.600, 1349.1910
   981.650, 1321.7117
   981.700, 1299.0507
   981.750, 1171.9728
   981.800, 1196.3971
   981.850, 1338.8093
   981.900, 1170.5182
   981.950,  608.5535
   982.000,  505.6617
   982.050,  663.9279
   982.100,  744.5295
   982.150,  781.6428
   982.200,  826.2136
   982.250,  988.5480
   982.300,  990.8048
   982.350,  943.5823
   982.400,  950.2813
   982.450,  964.5146
   982.500, 1012.7397
   982.550, 1111.6797
   982.600,  859.0798
   982.650, 1244.6964
   982.700, 1300.7161
   982.750, 1050.7171
   982.800,  928.6960
   982.850, 1211.9934
   982.900, 1235.2588
   982.950, 1214.7531
   983.000, 1124.2390
   983.050, 1047.8759
   983.100,  902.7041
   983.150,  755.5057
   983.200,  835.5184
   983.250,  990.1021
   983.300,  928.0030
   983.350, 1231.7118
   983.400, 1305.5973
   983.450, 1354.8617
   983.500, 1391.2245
   983.550, 1409.5756
   983.600, 1411.7290
   983.650, 1525.1319
   983.700, 1410.2729
   983.750, 1360.9430
   983.800, 1354.3068
   983.850, 1416.2662
   983.900, 1510.4294
   983.950,  937.7880
   984.000,  627.4808
   984.050,  529.5536
   984.100,  527.1917
   984.150,  528.6851
   984.200,  583.6752
   984.250, 1217.0471
   984.300, 1083.7374
   984.350, 1277.5430
   984.400, 1261.3321
   984.450, 1327.5785
   984.500, 1256.9086
   984.550, 1379.8474
   984.600, 1482.2295
   984.650, 1576.7560
   984.700, 1576.6971
   984.750, 1550.8991
   984.800, 1518.4159
   984.850, 1380.3258
   984.900, 1141.0090
   984.950, 1272.6303
   985.000,  811.8513
   985.050,  692.2146
   985.100,  713.7661
   985.150,  763.1925
   985.200,  732.9977
   985.250, 1086.9815
   985.300, 1175.5416
   985.350, 1262.8685
   985.400, 1271.6246
   985.450, 1249.1476
   985.500, 1337.1556
   985.550, 1357.0552
   985.600, 1341.3498
   985.650, 1321.6593
   985.700, 1354.2241
   985.750, 1369.9608
   985.800, 1008.3255
   985.850,  989.2158
   985.900, 1233.2334
   985.950, 1129.5382
   986.000,  806.2672
   986.050,  543.8425
   986.100,  548.6243
   986.150,  539.6362
   986.200,  577.3153
   986.250,  844.2516
   986.300,  790.4844
   986.350,  731.7269
   986.400, 1380.0988
   986.450, 1179.0855
   986.500, 1385.0279
   986.550, 1399.9282
   986.600, 1108.9064
   986.650, 1232.7265
   986.700, 1256.0539
   986.750, 1199.1689
   986.800, 1149.9950
   986.850,  997.5360
   986.900, 1230.1488
   986.950, 1054.6494
   987.000,  988.0831
   987.050,  892.2302
   987.100,  622.6127
   987.150,  487.1169
   987.200,  554.6627
   987.250, 1068.7301
   987.300, 1323.8153
   987.350, 1149.0193
   987.400, 1337.2094
   987.450, 1305.3761
   987.500, 1237.9649
   987.550, 1273.6742
   987.600, 1281.1490
   987.650, 1215.5671
   987.700, 1160.0364
   987.750, 1087.0878
   987.800, 1155.6173
   987.850, 1153.5727
   987.900, 1070.8103
   987.950,  978.5389
   988.000,  654.9458
   988.050,  588.7152
   988.100,  545.7166
   988.150,  545.8194
   988.200,  567.4575
   988.250,  786.1437
   988.300, 1236.4511
   988.350, 1017.1734
   988.400, 1291.8838
   988.450, 1384.9616
   988.500, 1264.7549
   988.550, 1188.9215
   988.600, 1260.1595
   988.650, 1337.8484
   988.700, 1390.6720
   988.750, 1413.8378
   988.800, 1377.6643
   988.850, 1228.4938
   988.900, 1130.4880
   988.950,  972.4564
   989.000,  952.6319
   989.050, 1101.3431
   989.100, 1112.8724
   989.150,  647.4598
   989.200,  657.2114
   989.250,  822.9387
   989.300,  870.6480
   989.350, 1007.2935
   989.400,  915.2259
   989.450,  918.9841
   989.500,  973.2767
   989.550,  946.2332
   989.600,  956.4627
   989.650,  883.9482
   989.700,  683.8414
   989.750,  750.0707
   989.800,  704.8030
   989.850,  692.9238
   989.900,  763.1342
   989.950,  472.9758
   990.000,  547.9249
   990.050,  556.9206
   990.100, 1063.1410
   990.150, 1081.8636
   990.200,  684.2547
   990.250, 1066.2569
   990.300, 1064.4815
   990.350,  988.8199
   990.400,  974.4309
   990.450, 1097.2618
   990.500, 1032.4703
   990.550, 1067.7492
   990.600, 1129.2969
   990.650, 1211.0164
   990.700, 1054.4793
   990.750, 1051.2811
   990.800, 1059.7113
   990.850, 1204.0660
   990.900, 1229.1622
   990.950,  972.0718
   991.000,  899.1062
   991.050,  611.5585
   991.100,  773.3843
   991.150,  750.2260
   991.200, 1152.0126
   991.250, 1273.9956
   991.300, 1146.3041
   991.350,  968.8323
   991.400, 1186.0199
   991.450, 1227.1180
   991.500, 1250.2059
   991.550, 1320.9173
   991.600, 1181.2734
   991.650, 1252.2640
   991.700, 1082.3288
   991.750, 1147.1998
   991.800, 1084.3842
   991.850, 1194.6125
   991.900, 1138.8391
   991.950,  889.0638
   992.000,  685.4953
   992.050,  532.5984
   992.100,  689.5083
   992.150,  697.5937
   992.200,  679.9022
   992.250, 1165.2894
   992.300, 1170.3773
   992.350, 1259.8258
   992.400, 1048.6849
   992.450, 1271.3876
   992.500, 1239.4903
   992.550, 1179.9554
   992.600, 1159.7845
   992.650, 1150.9098
   992.700, 1328.7710
   992.750, 1505.9090
   992.800, 1400.8631
   992.850, 1504.3798
   992.900, 1394.7986
   992.950, 1100.9442
   993.000, 1110.4044
   993.050,  994.3123
   993.100,  936.9145
   993.150,  978.5599
   993.200, 1167.7012
   993.250, 1299.8523
   993.300, 1242.5221
   993.350, 1227.0457
   993.400, 1099.3905
   993.450, 1087.3485
   993.500, 1224.4338
   993.550, 1219.3312
   993.600,  969.2977
   993.650,  945.9846
   993.700, 1118.8055
   993.750, 1272.7067
   993.800, 1261.1088
   993.850, 1256.2359
   993.900,  947.3117
   993.950,  997.6742
   994.000,  630.8524
   994.050,  599.1052
   994.100,  640.1768
   994.150,  565.2799
   994.200,  898.0710
   994.250, 1302.2668
   994.300, 1249.4794
   994.350, 1136.0624
   994.400,  977.9868
   994.450, 1070.8681
   994.500, 1195.7226
   994.550, 1177.0676
   994.600, 1168.2476
   994.650, 1052.4431
   994.700, 1035.7229
   994.750, 1183.8583
   994.800, 1129.8655
   994.850, 1278.5794
   994.900, 1140.7546
   994.950, 1033.7677
   995.000, 1007.5220
   995.050, 1183.7582
   995.100, 1020.0602
   995.150, 1019.3019
   995.200, 1244.4779
   995.250, 1240.4911
   995.300, 1187.2616
   995.350, 1108.6163
   995.400, 1263.3098
   995.450, 1089.4702
   995.500, 1153.7127
   995.550, 1159.3915
   995.600, 1197.1037
   995.650, 1171.3298
   995.700, 1090.5376
   995.750, 1206.0175
   995.800, 1220.0004
   995.850, 1296.5795
   995.900, 1165.4243
   995.950, 1064.4799
   996.000,  876.5176
   996.050,  925.3596
   996.100, 1179.4426
   996.151, 1295.5659
   996.200, 1165.1115
   996.250, 1012.5331
   996.300, 1015.5779
   996.350,  678.3583
   996.401,  798.0054
   996.450,  815.6239
   996.500, 1004.3676
   996.550, 1227.3952
   996.600, 1197.4454
   996.650, 1213.2615
   996.700,  980.7309
   996.750, 1071.1444
   996.800, 1212.3677
   996.850, 1159.7785
   996.900,  963.0421
   996.950, 1085.7495
   997.000, 1003.5191
   997.050, 1112.9312
   997.100,  993.7761
   997.150, 1094.0497
   997.200, 1254.1464
   997.250, 1169.8620
   997.300, 1260.4027
   997.350, 1188.9119
   997.400, 1255.8123
   997.450, 1169.8154
   997.500, 1237.9578
   997.550, 1126.5853
   997.600, 1227.0362
   997.650, 1194.3389
   997.700, 1185.6010
   997.750, 1265.6147
   997.800, 1392.5256
   997.850, 1376.2758
   997.900, 1539.7609
   997.950, 1448.5494
   998.000, 1145.5175
   998.050, 1005.2362
   998.100,  818.2935
   998.150, 1020.1173
   998.200,  979.3268
   998.250,  981.7652
   998.300, 1192.2819
   998.350, 1151.4115
   998.400, 1076.2550
   998.450,  990.8810
   998.500,  757.6697
   998.550, 1062.2817
   998.600, 1010.2759
   998.650,  997.7899
   998.700, 1168.9225
   998.750, 1027.7140
   998.800, 1322.2442
   998.850, 1488.8021
   998.900, 1449.7953
   998.950, 1189.1128
   999.000,  977.8521
   999.050,  863.2736
   999.100,  835.0999
   999.150,  911.8119
   999.200,  969.7120
   999.250, 1418.3874
   999.300, 1300.9412
   999.350, 1116.0208
   999.400, 1335.1393
   999.450, 1245.3855
   999.500, 1395.6130
   999.550, 1341.2343
   999.600, 1284.3280
   999.650, 1198.1900
   999.700, 1291.4252
   999.750, 1152.2472
   999.800, 1428.8630
   999.850, 1508.9742
   999.900, 1258.0295
   999.950, 1222.3070
  1000.000, 1155.2121
  1000.050, 1114.8613
  1000.100, 1135.0462
  1000.150, 1005.5343
  1000.200, 1301.9205
  1000.250, 1466.6926
  1000.300, 1180.5397
  1000.350, 1449.1887
  1000.400, 1324.6052
  1000.450, 1190.6914
  1000.500, 1138.2832
  1000.550, 1153.4723
  1000.600, 1028.3857
  1000.650, 1287.4108
  1000.700, 1337.8612
  1000.750, 1325.2705
  1000.800, 1439.8662
  1000.850, 1329.4726
  1000.900, 1086.8712
  1000.950, 1057.6806
  1001.000,  796.1832
  1001.050,  752.7560
  1001.100,  856.3335
  1001.150,  787.5664
  1001.200, 1149.6523
  1001.250, 1390.2624
  1001.300, 1200.7591
  1001.350, 1255.7533
  1001.400, 1342.7840
  1001.450, 1379.3383
  1001.500, 1329.1179
  1001.550, 1366.5991
  1001.600, 1382.6673
  1001.650, 1511.7164
  1001.700, 1232.6011
  1001.750, 1363.9773
  1001.800, 1447.8079
  1001.850, 1312.8440
  1001.900, 1126.1774
  1001.950, 1315.6442
  1002.000, 1331.5934
  1002.050, 1408.9244
  1002.100, 1406.5750
  1002.150, 1280.6774
  1002.200, 1337.0498
  1002.250, 1077.3969
  1002.300, 1452.2521
  1002.350, 1206.3047
  1002.400, 1311.0290
  1002.450, 1223.2349
  1002.500, 1267.5558
  1002.550, 1269.9350
  1002.600, 1322.6510
  1002.650, 1130.4909
  1002.700, 1035.1892
  1002.750,  987.4266
  1002.800, 1092.2089
  1002.850,  947.4466
  1002.900,  529.2724
  1002.950,  568.8596
  1003.000,  633.9058
  1003.050,  586.9893
  1003.100,  565.6338
  1003.150,  626.8956
  1003.200,  598.6414
  1003.250, 1069.7744
  1003.300, 1031.8150
  1003.350, 1154.5695
  1003.400, 1329.4362
  1003.450, 1169.0027
  1003.500, 1418.4238
  1003.550, 1123.2058
  1003.600, 1347.3887
  1003.650, 1317.3520
  1003.700, 1339.2201
  1003.750, 1260.5656
  1003.800, 1313.0235
  1003.850, 1371.2732
  1003.900, 1214.2524
  1003.950,  806.6010
  1004.000,  846.1416
  1004.050,  610.1420
  1004.100,  839.4091
  1004.150,  968.5507
  1004.200,  976.6567
  1004.250, 1028.6218
  1004.300,  890.2250
  1004.350, 1123.3130
  1004.400,  916.2704
  1004.450,  877.1619
  1004.500,  948.9301
  1004.550,  991.2156
  1004.600,  883.7489
  1004.650,  882.1929
  1004.700,  911.1636
  1004.750,  830.3211
  1004.800,  970.3596
  1004.850, 1041.2122
  1004.900,  879.0159
  1004.950,  938.9380
  1005.000,  727.4738
  1005.050,  591.2487
  1005.100,  667.3953
  1005.150,  746.4496
  1005.200,  855.1343
  1005.250,  937.0908
  1005.300,  989.9867
  1005.350, 1156.5120
  1005.400, 1060.2134
  1005.450,  927.1349
  1005.500, 1114.3234
  1005.550,  982.9032
  1005.600,  863.4979
  1005.650,  681.7638
  1005.700,  758.8115
  1005.750,  879.7074
  1005.800,  780.6195
  1005.850,  760.9627
  1005.900,  641.8504
  1005.950,  776.3091
  1006.000,  758.1873
  1006.050,  660.3015
  1006.100,  658.6299
  1006.150,  674.0787
  1006.200,  696.4852
  1006.250,  946.3195
  1006.300,  957.5399
  1006.350, 1079.4676
  1006.400, 1158.5773
  1006.450, 1040.9695
  1006.500, 1087.6998
  1006.550, 1132.0308
  1006.600, 1152.3877
  1006.650, 1007.0852
  1006.700, 1135.7808
  1006.750, 1026.7604
  1006.800,  992.0126
  1006.850,  982.3530
  1006.900, 1022.4046
  1006.950, 1004.8336
  1007.000,  800.5726
  1007.050,  817.6160
  1007.100,  860.9875
  1007.150,  862.2945
  1007.200, 1078.7153
  1007.250, 1322.9939
  1007.300, 1247.5555
  1007.350, 1370.5114
  1007.400, 1378.6660
  1007.450, 1162.2364
  1007.500, 1312.9704
  1007.550, 1305.0886
  1007.600, 1275.5858
  1007.650, 1456.3775
  1007.700, 1360.7833
  1007.750, 1265.7986
  1007.800, 1465.1337
  1007.850, 1361.4823
  1007.900, 1280.2567
  1007.950, 1144.4012
  1008.000,  925.2480
  1008.050,  788.6648
  1008.100,  741.6483
  1008.150,  787.1225
  1008.200, 1010.7112
  1008.250, 1264.8357
  1008.300, 1338.0882
  1008.350, 1357.0780
  1008.400, 1275.3816
  1008.450, 1172.4479
  1008.500, 1166.3611
  1008.550, 1203.0489
  1008.600, 1452.1549
  1008.650,  893.9620
  1008.700,  817.3494
  1008.750, 1069.0326
  1008.800,  912.5577
  1008.850,  901.1018
  1008.900,  796.9063
  1008.950,  904.3742
  1009.000, 1003.4266
  1009.050,  891.0105
  1009.100,  771.1157
  1009.150,  788.4835
  1009.200,  820.4239
  1009.250,  778.6485
  1009.300,  988.7632
  1009.350, 1467.3281
  1009.400, 1372.2682
  1009.450, 1264.4242
  1009.500, 1202.9022
  1009.550, 1132.4548
  1009.600,  973.2031
  1009.650,  957.3586
  1009.700,  862.3269
  1009.750,  955.7817
  1009.800, 1212.3656
  1009.850, 1311.6606
  1009.900,  900.6274
  1009.950,  833.3423
  1010.000,  762.0994
  1010.050,  863.8497
  1010.100,  835.2859
  1010.150,  860.1397
  1010.200,  850.0853
  1010.250,  895.7367
  1010.300, 1291.9851
  1010.350, 1200.5113
  1010.400, 1176.3247
  1010.450, 1239.3106
  1010.500, 1201.3098
  1010.550, 1200.0637
  1010.600, 1526.0366
  1010.650, 1507.1342
  1010.700, 1463.0844
  1010.750, 1448.5435
  1010.800, 1496.6168
  1010.850, 1283.9325
  1010.900, 1471.0487
  1010.950, 1133.1591
  1011.000, 1123.0131
  1011.050,  826.2674
  1011.100,  998.3054
  1011.150,  992.7099
  1011.200,  905.7747
  1011.250,  872.4949
  1011.300,  951.8747
  1011.350,  913.7554
  1011.400,  778.7827
  1011.450, 1110.5456
  1011.500,  930.3646
  1011.550, 1033.6403
  1011.600, 1025.6972
  1011.650,  965.7099
  1011.700,  999.5439
  1011.750,  796.2302
  1011.800,  978.4727
  1011.850,  871.5642
  1011.900,  978.5450
  1011.950,  962.3073
  1012.000,  991.4434
  1012.050,  917.2570
  1012.100,  900.2865
  1012.150,  904.4040
  1012.201, 1051.9575
  1012.250, 1073.4022
  1012.301, 1096.9913
  1012.351, 1098.9901
  1012.400,  884.5165
  1012.451,  847.6618
  1012.500,  994.6681
  1012.550,  966.9953
  1012.600,  832.0320
  1012.650,  953.5928
  1012.700,  994.1478
  1012.750,  767.9446
  1012.800, 1066.1027
  1012.850,  935.8568
  1012.900,  929.5396
  1012.950,  861.7846
  1013.000, 1010.8391
  1013.050,  983.3029
  1013.100,  939.3181
  1013.150, 1040.6325
  1013.200,  873.0141
  1013.250,  991.4552
  1013.300,  988.2895
  1013.350,  967.7369
  1013.400,  907.5974
  1013.450,  773.6057
  1013.500, 1086.2601
  1013.550, 1009.7477
  1013.600,  964.9812
  1013.650,  822.8783
  1013.700, 1010.3033
  1013.750, 1006.9091
  1013.800,  961.1260
  1013.850,  757.6507
  1013.900,  936.5088
  1013.950,  840.6075
  1014.000,  785.6431
  1014.050,  857.5918
  1014.100,  813.7614
  1014.150,  750.3977
  1014.200,  820.1809
  1014.250,  979.0911
  1014.300,  969.1965
  1014.350, 1087.7970
  1014.400,  872.9838
  1014.450,  844.9321
  1014.500,  931.2191
  1014.550,  882.7529
  1014.600,  931.1116
  1014.650,  794.2840
  1014.700,  771.9516
  1014.750,  962.5046
  1014.800,  943.9675
  1014.850, 1045.8491
  1014.900,  972.7715
  1014.950,  847.9157
  1015.000,  590.5870
  1015.050,  511.2776
  1015.100,  514.8881
  1015.150,  505.8955
  1015.200,  752.4018
  1015.250,  955.8942
  1015.300, 1050.7864
  1015.350, 1058.5827
  1015.400,  962.3764
  1015.450, 1007.4915
  1015.500, 1084.1435
  1015.550,  858.3341
  1015.600, 1048.7558
  1015.650,  955.1650
  1015.700,  892.6089
  1015.750,  828.0438
  1015.800,  949.3430
  1015.850,  958.5203
  1015.900,  976.3090
  1015.950,  749.2188
  1016.000,  734.9630
  1016.050,  981.9719
  1016.100,  967.5084
  1016.150,  661.0323
  1016.201,  855.7351
  1016.250,  973.5782
  1016.300,  971.6882
  1016.350, 1062.4881
  1016.400,  969.2704
  1016.450,  888.3839
  1016.500,  841.6822
  1016.550,  787.8574
  1016.600,  894.8469
  1016.650,  971.6444
  1016.700,  881.4239
  1016.750, 1055.4010
  1016.800,  705.4697
  1016.850, 1000.3752
  1016.900,  775.8037
  1016.950,  978.5378
  1017.000, 1143.5597
  1017.050,  598.1399
  1017.100, 1046.4247
  1017.150, 1080.8175
  1017.200, 1097.4977
  1017.250, 1211.9321
  1017.300, 1063.5061
  1017.350,  845.5877
  1017.400, 1068.3478
  1017.450,  953.6879
  1017.500,  809.0843
  1017.550,  952.6303
  1017.600,  890.1431
  1017.650,  928.9361
  1017.700,  963.3693
  1017.750,  961.9891
  1017.800,  991.3652
  1017.850,  943.0582
  1017.900,  881.1052
  1017.950,  922.6929
  1018.000,  796.4945
  1018.050,  946.6593
  1018.100, 1062.7464
  1018.150, 1061.8569
  1018.200, 1015.8658
  1018.250, 1082.1881
  1018.300,  997.2900
  1018.350, 1020.2283
  1018.400,  969.6896
  1018.450,  993.7654
  1018.500,  981.9043
  1018.550,  933.5128
  1018.600,  994.8314
  1018.650, 1008.6288
  1018.700,  992.2605
  1018.750,  852.3523
  1018.800,  947.4216
  1018.850,  972.9769
  1018.900, 1011.5462
  1018.950,  873.9322
  1019.000, 1059.8254
  1019.050, 1085.0482
  1019.100,  990.2511
  1019.150, 1009.8934
  1019.200,  804.0911
  1019.250,  986.2286
  1019.300,  994.2173
  1019.350, 1008.6681
  1019.400, 1053.0858
  1019.450, 1030.9202
  1019.500, 1188.5729
  1019.550, 1263.6968
  1019.600, 1223.1325
  1019.650, 1136.3639
  1019.700, 1161.6885
  1019.750, 1183.9242
  1019.800, 1178.7639
  1019.850, 1172.8502
  1019.900,  972.9336
  1019.950,  846.3988
  1020.000,  895.7510
  1020.050,  793.5716
  1020.100,  646.5298
  1020.150,  674.8922
  1020.200,  878.0052
  1020.250,  996.3294
  1020.300,  995.3911
  1020.350, 1228.8238
  1020.400, 1115.4578
  1020.450, 1124.5613
  1020.500, 1227.6382
  1020.550, 1306.5150
  1020.600, 1269.4895
  1020.650, 1243.6520
  1020.700, 1240.6766
  1020.750, 1250.5122
  1020.800, 1086.2057
  1020.850, 1051.3609
  1020.900, 1165.2401
  1020.950,  955.7738
  1021.000, 1130.5417
  1021.050, 1263.4344
  1021.100, 1037.3719
  1021.150, 1133.7414
  1021.200,  927.0861
  1021.250, 1027.7066
  1021.300, 1227.4205
  1021.350, 1250.2592
  1021.400, 1272.5560
  1021.450, 1271.7770
  1021.500, 1309.4570
  1021.550, 1295.3034
  1021.600, 1242.0523
  1021.650, 1301.2995
  1021.700, 1251.2797
  1021.750, 1301.0519
  1021.800,  960.2626
  1021.850, 1283.5432
  1021.900, 1210.5322
  1021.950, 1101.0291
  1022.000,  919.6262
  1022.050,  990.0042
  1022.100,  986.1524
  1022.150, 1146.1241
  1022.200,  958.6500
  1022.250, 1146.0210
  1022.300, 1281.1270
  1022.350, 1342.0243
  1022.400, 1336.5514
  1022.450, 1326.6270
  1022.500, 1291.8127
  1022.550, 1159.4673
  1022.600, 1074.7794
  1022.650, 1094.0074
  1022.700, 1069.0553
  1022.750, 1114.6789
  1022.800, 1172.2466
  1022.850,  963.4791
  1022.900,  894.1861
  1022.950,  877.2502
  1023.000,  824.7753
  1023.050, 1067.6750
  1023.100, 1036.6711
